Site,Library,File,SiteType,HistoryVersions,ThresholdKept,Removed,SpaceMB,LastModified,Action,RunId,RunMode,RunDate
https://contoso.sharepoint.com/sites/IT-Support,Documents,/sites/IT-Support/Documents/File_109.xlsx,Normal,33,9,24,44.01,2021-08-09 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/IT-Support,Documents,/sites/IT-Support/Documents/File_110.xlsx,Normal,33,9,24,24.46,2020-12-21 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/IT-Support,Documents,/sites/IT-Support/Documents/File_111.msg,Normal,36,9,27,9.54,2021-02-02 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/IT-Support,Archive,/sites/IT-Support/Archive/File_112.msg,Normal,13,9,4,0.28,2020-03-15 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/IT-Support,Archive,/sites/IT-Support/Archive/File_113.pdf,Normal,29,9,20,4.81,2024-11-17 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/IT-Support,Shared Documents,/sites/IT-Support/Shared Documents/File_114.docx,Normal,119,9,110,108.44,2022-01-22 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/IT-Support,Documents,/sites/IT-Support/Documents/File_115.xlsx,Normal,95,9,86,62.99,2024-02-23 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/IT-Support,Shared Documents,/sites/IT-Support/Shared Documents/File_116.docx,Normal,14,9,5,4.11,2022-04-23 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Shared Documents,/sites/GlobalOperations/Shared Documents/File_1.docx,Normal,55,9,46,33.66,2023-07-19 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Projects,/sites/GlobalOperations/Projects/File_2.xlsm,Normal,94,9,85,37.87,2020-01-26 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Shared Documents,/sites/GlobalOperations/Shared Documents/File_3.xlsx,Normal,133,9,124,132.49,2021-10-13 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Reports,/sites/GlobalOperations/Reports/File_4.xlsx,Normal,71,9,62,88.34,2021-12-29 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Archive,/sites/GlobalOperations/Archive/File_5.msg,Normal,48,9,39,11.5,2019-02-16 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Archive,/sites/GlobalOperations/Archive/File_6.xlsx,Normal,188,9,179,133.08,2020-04-29 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Shared Documents,/sites/GlobalOperations/Shared Documents/File_7.pptx,Normal,62,9,53,497.14,2022-06-27 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Archive,/sites/GlobalOperations/Archive/File_8.docx,Normal,105,9,96,58.45,2021-06-16 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Reports,/sites/GlobalOperations/Reports/File_9.msg,Normal,20,9,11,2.6,2023-03-11 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Projects,/sites/GlobalOperations/Projects/File_10.pptx,Normal,71,9,62,666.39,2021-06-13 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Projects,/sites/GlobalOperations/Projects/File_11.docx,Normal,31,9,22,14.95,2024-12-03 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Documents,/sites/GlobalOperations/Documents/File_12.docx,Normal,39,9,30,2.73,2024-09-01 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Projects,/sites/GlobalOperations/Projects/File_13.xlsx,Normal,49,9,40,25.19,2024-11-01 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Shared Documents,/sites/GlobalOperations/Shared Documents/File_14.pptx,Normal,102,9,93,784.92,2020-01-08 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Reports,/sites/GlobalOperations/Reports/File_15.pdf,Normal,14,9,5,1.48,2024-10-03 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Projects,/sites/GlobalOperations/Projects/File_16.pptx,Normal,18,9,9,64.71,2022-06-16 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Reports,/sites/GlobalOperations/Reports/File_17.docx,Normal,76,9,67,65.65,2021-06-11 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Documents,/sites/GlobalOperations/Documents/File_18.xlsx,Normal,65,9,56,135.22,2019-09-19 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Documents,/sites/GlobalOperations/Documents/File_19.pptx,Normal,19,9,10,135.33,2024-04-17 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Reports,/sites/GlobalOperations/Reports/File_20.xlsx,Normal,57,9,48,127.97,2023-09-18 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Reports,/sites/GlobalOperations/Reports/File_21.pptx,Normal,68,9,59,579.94,2023-03-27 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Projects,/sites/GlobalOperations/Projects/File_22.pptx,Normal,28,9,19,226.26,2022-11-25 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Projects,/sites/GlobalOperations/Projects/File_23.xlsx,Normal,111,9,102,209.84,2021-07-01 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Documents,/sites/GlobalOperations/Documents/File_24.xlsm,Normal,87,9,78,109.22,2023-10-04 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Shared Documents,/sites/GlobalOperations/Shared Documents/File_25.pptx,Normal,42,9,33,305.05,2020-09-27 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Documents,/sites/GlobalOperations/Documents/File_26.xlsx,Normal,19,9,10,24.42,2023-09-14 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Documents,/sites/GlobalOperations/Documents/File_27.docx,Normal,72,9,63,17.51,2020-02-18 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Reports,/sites/GlobalOperations/Reports/File_28.xlsx,Normal,87,9,78,155.74,2019-07-19 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Documents,/sites/GlobalOperations/Documents/File_29.xlsx,Normal,113,9,104,136.91,2021-06-08 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Documents,/sites/GlobalOperations/Documents/File_30.docx,Normal,46,9,37,24.12,2022-03-30 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Projects,/sites/GlobalOperations/Projects/File_31.xlsx,Normal,92,9,83,188.87,2022-08-06 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Shared Documents,/sites/GlobalOperations/Shared Documents/File_32.xlsx,Normal,180,9,171,344.5,2023-08-21 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Documents,/sites/GlobalOperations/Documents/File_33.xlsx,Normal,153,9,144,422.65,2020-12-18 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Reports,/sites/GlobalOperations/Reports/File_34.docx,Normal,137,9,128,10.56,2022-11-11 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Reports,/sites/GlobalOperations/Reports/File_35.msg,Normal,44,9,35,7.21,2023-09-02 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Archive,/sites/GlobalOperations/Archive/File_36.pptx,Normal,59,9,50,248.8,2024-04-23 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Shared Documents,/sites/GlobalOperations/Shared Documents/File_37.xlsx,Normal,87,9,78,145.2,2020-08-14 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Documents,/sites/GlobalOperations/Documents/File_38.xlsm,Normal,154,9,145,138.0,2023-09-03 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Shared Documents,/sites/GlobalOperations/Shared Documents/File_39.xlsx,Normal,60,9,51,43.37,2021-04-12 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Documents,/sites/GlobalOperations/Documents/File_40.xlsx,Normal,126,9,117,345.75,2020-01-14 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Shared Documents,/sites/GlobalOperations/Shared Documents/File_41.pptx,Normal,17,9,8,38.23,2019-06-11 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Shared Documents,/sites/GlobalOperations/Shared Documents/File_42.xlsm,Normal,161,9,152,304.09,2021-06-07 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Archive,/sites/GlobalOperations/Archive/File_43.pptx,Normal,49,9,40,643.98,2019-03-04 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Shared Documents,/sites/GlobalOperations/Shared Documents/File_44.xlsx,Normal,200,9,191,60.47,2024-05-15 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Projects,/sites/GlobalOperations/Projects/File_45.pdf,Normal,56,9,47,6.0,2021-09-07 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Archive,/sites/GlobalOperations/Archive/File_46.pptx,Normal,59,9,50,411.83,2023-01-11 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Archive,/sites/GlobalOperations/Archive/File_47.xlsx,Normal,142,9,133,290.31,2024-03-23 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Reports,/sites/GlobalOperations/Reports/File_48.xlsx,Normal,92,9,83,216.72,2023-02-27 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Documents,/sites/GlobalOperations/Documents/File_49.xlsx,Normal,155,9,146,420.77,2020-08-20 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Projects,/sites/GlobalOperations/Projects/File_50.xlsx,Normal,160,9,151,216.72,2023-09-07 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Shared Documents,/sites/GlobalOperations/Shared Documents/File_51.xlsx,Normal,95,9,86,56.24,2021-10-03 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Archive,/sites/GlobalOperations/Archive/File_52.pptx,Normal,43,9,34,378.45,2024-06-24 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Reports,/sites/GlobalOperations/Reports/File_53.pbix,Normal,69,9,60,951.04,2022-12-13 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Projects,/sites/GlobalOperations/Projects/File_54.xlsx,Normal,136,9,127,104.12,2019-08-29 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Documents,/sites/GlobalOperations/Documents/File_55.pptx,Normal,115,9,106,999.12,2019-01-27 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Shared Documents,/sites/GlobalOperations/Shared Documents/File_56.xlsx,Normal,19,9,10,37.04,2019-02-07 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Reports,/sites/GlobalOperations/Reports/File_57.xlsx,Normal,106,9,97,22.4,2024-06-02 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Documents,/sites/GlobalOperations/Documents/File_58.docx,Normal,12,9,3,2.08,2023-08-12 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Projects,/sites/GlobalOperations/Projects/File_59.xlsx,Normal,195,9,186,204.54,2022-03-20 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Reports,/sites/GlobalOperations/Reports/File_60.xlsx,Normal,56,9,47,21.75,2020-01-30 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Shared Documents,/sites/GlobalOperations/Shared Documents/File_61.xlsx,Normal,35,9,26,32.24,2021-10-30 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Archive,/sites/GlobalOperations/Archive/File_62.xlsm,Normal,112,9,103,31.73,2023-07-22 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Shared Documents,/sites/GlobalOperations/Shared Documents/File_63.pptx,Normal,100,9,91,552.74,2019-11-27 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Documents,/sites/GlobalOperations/Documents/File_64.docx,Normal,34,9,25,10.06,2023-03-25 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Documents,/sites/GlobalOperations/Documents/File_65.xlsx,Normal,92,9,83,29.43,2020-12-02 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Reports,/sites/GlobalOperations/Reports/File_66.xlsx,Normal,176,9,167,477.32,2020-01-26 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Documents,/sites/GlobalOperations/Documents/File_67.pdf,Normal,25,9,16,2.5,2024-05-01 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Documents,/sites/GlobalOperations/Documents/File_68.xlsx,Normal,186,9,177,561.26,2019-05-15 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Archive,/sites/GlobalOperations/Archive/File_69.xlsx,Normal,15,9,6,13.98,2020-08-13 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Reports,/sites/GlobalOperations/Reports/File_70.docx,Normal,30,9,21,7.3,2021-09-11 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Reports,/sites/GlobalOperations/Reports/File_71.pptx,Normal,97,9,88,875.93,2022-09-20 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Shared Documents,/sites/GlobalOperations/Shared Documents/File_72.docx,Normal,112,9,103,127.34,2019-11-18 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Archive,/sites/GlobalOperations/Archive/File_73.xlsx,Normal,17,9,8,8.02,2021-08-08 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Archive,/sites/GlobalOperations/Archive/File_74.xlsm,Normal,165,9,156,423.07,2023-06-13 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Archive,/sites/GlobalOperations/Archive/File_75.pbix,Normal,14,9,5,180.21,2024-01-20 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Archive,/sites/GlobalOperations/Archive/File_76.xlsx,Normal,81,9,72,96.52,2023-11-04 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Projects,/sites/GlobalOperations/Projects/File_77.xlsx,Normal,180,9,171,221.45,2022-04-24 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Documents,/sites/GlobalOperations/Documents/File_78.docx,Normal,32,9,23,5.95,2023-04-06 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Shared Documents,/sites/GlobalOperations/Shared Documents/File_79.docx,Normal,110,9,101,45.83,2020-03-12 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Archive,/sites/GlobalOperations/Archive/File_80.xlsx,Normal,124,9,115,104.44,2022-01-09 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Documents,/sites/GlobalOperations/Documents/File_81.xlsx,Normal,58,9,49,56.0,2024-09-29 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/GlobalOperations,Documents,/sites/GlobalOperations/Documents/File_82.pptx,Normal,22,9,13,109.18,2020-01-17 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/SalesOperations,Archive,/sites/SalesOperations/Archive/File_1.xlsx,Normal,60,9,51,20.29,2023-08-22 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/SalesOperations,Documents,/sites/SalesOperations/Documents/File_2.pptx,Normal,103,9,94,1068.95,2021-09-21 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/SalesOperations,Shared Documents,/sites/SalesOperations/Shared Documents/File_3.pptx,Normal,98,9,89,595.39,2020-07-22 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/SalesOperations,Archive,/sites/SalesOperations/Archive/File_4.xlsx,Normal,137,9,128,67.2,2020-11-15 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/SalesOperations,Reports,/sites/SalesOperations/Reports/File_5.pptx,Normal,49,9,40,362.14,2019-11-12 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/SalesOperations,Shared Documents,/sites/SalesOperations/Shared Documents/File_6.pptx,Normal,103,9,94,911.05,2021-03-11 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/SalesOperations,Shared Documents,/sites/SalesOperations/Shared Documents/File_7.pptx,Normal,49,9,40,80.24,2023-06-09 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/SalesOperations,Projects,/sites/SalesOperations/Projects/File_8.xlsx,Normal,108,9,99,208.54,2022-09-11 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/SalesOperations,Reports,/sites/SalesOperations/Reports/File_9.pptx,Normal,115,9,106,1446.21,2020-07-11 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/SalesOperations,Projects,/sites/SalesOperations/Projects/File_10.xlsx,Normal,188,9,179,96.02,2022-07-10 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/SalesOperations,Reports,/sites/SalesOperations/Reports/File_11.xlsx,Normal,92,9,83,81.68,2024-07-04 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/SalesOperations,Shared Documents,/sites/SalesOperations/Shared Documents/File_12.pbix,Normal,52,9,43,1200.29,2023-05-29 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/SalesOperations,Projects,/sites/SalesOperations/Projects/File_13.xlsx,Normal,36,9,27,40.05,2021-01-06 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/SalesOperations,Projects,/sites/SalesOperations/Projects/File_14.docx,Normal,17,9,8,8.5,2024-03-05 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/SalesOperations,Shared Documents,/sites/SalesOperations/Shared Documents/File_15.msg,Normal,39,9,30,12.18,2019-10-11 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/SalesOperations,Reports,/sites/SalesOperations/Reports/File_16.xlsm,Normal,183,9,174,284.83,2022-05-25 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/SalesOperations,Shared Documents,/sites/SalesOperations/Shared Documents/File_17.xlsx,Normal,194,9,185,250.78,2023-03-25 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/SalesOperations,Projects,/sites/SalesOperations/Projects/File_18.xlsx,Normal,133,9,124,237.03,2024-12-28 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/SalesOperations,Reports,/sites/SalesOperations/Reports/File_19.pptx,Normal,80,9,71,174.23,2023-01-12 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/SalesOperations,Projects,/sites/SalesOperations/Projects/File_20.docx,Normal,32,9,23,4.53,2021-10-13 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/SalesOperations,Archive,/sites/SalesOperations/Archive/File_21.docx,Normal,53,9,44,36.3,2019-07-01 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/SalesOperations,Reports,/sites/SalesOperations/Reports/File_22.pptx,Normal,107,9,98,477.93,2023-10-30 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/SalesOperations,Documents,/sites/SalesOperations/Documents/File_23.xlsx,Normal,77,9,68,50.27,2024-10-25 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/SalesOperations,Projects,/sites/SalesOperations/Projects/File_24.xlsm,Normal,39,9,30,25.32,2023-05-22 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/SalesOperations,Projects,/sites/SalesOperations/Projects/File_25.xlsm,Normal,99,9,90,112.78,2022-11-13 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/SalesOperations,Reports,/sites/SalesOperations/Reports/File_26.csv,Normal,17,9,8,1.4,2019-12-18 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/SalesOperations,Shared Documents,/sites/SalesOperations/Shared Documents/File_27.xlsx,Normal,100,9,91,93.66,2024-02-09 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/SalesOperations,Projects,/sites/SalesOperations/Projects/File_28.docx,Normal,134,9,125,54.88,2020-02-04 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
https://contoso.sharepoint.com/sites/SalesOperations,Reports,/sites/SalesOperations/Reports/File_29.pptx,Normal,51,9,42,92.66,2019-07-03 00:00:00,RECYCLED,20260415_090000,PRODUCTION-RECYCLE,2026-04-15
